#prefix name     group           internal_name             RA             DEC            Discovery Time         Type            Mag     Filter                 Redshift     Host Galaxy                              Host Redshift
    AT   2017ac      GaiaAlerts                 Gaia17aap   19:15:04.250   +37:13:37.88 2017-01-01 18:31:40.000    Unclassified   18.53                 G_Gaia          -99                                     None          -99
    AT  2017amz      GaiaAlerts                 Gaia17ahy   17:57:40.640   +31:16:50.23 2017-01-07 06:47:31.000    Unclassified   19.61                 G_Gaia          -99                                     None          -99
    SN  2017awk         ASAS-SN               ASASSN-17co   18:09:20.868   +18:17:56.29 2017-02-16 15:07:12.000            SNIa    16.2              V_Johnson     0.018056                                 UGC11128     0.018056
    SN  2017cat      GaiaAlerts                 Gaia17apv   17:58:52.090   +34:00:09.32 2017-03-06 19:52:19.000            SNII   17.02                 G_Gaia         0.02                                     None          -99
    AT  2017cef      GaiaAlerts                 Gaia17aqj   19:41:45.500   +33:54:01.30 2017-03-09 23:48:28.000    Unclassified    17.5                 G_Gaia          -99                                     None          -99
    AT  2017ceg      GaiaAlerts                 Gaia17aqk   19:41:58.330   +35:07:13.94 2017-03-09 13:33:35.000    Unclassified   18.38                 G_Gaia          -99                                     None          -99
    AT  2017ceo      GaiaAlerts                 Gaia17aqp   19:03:33.290   +25:59:31.63 2017-03-10 18:00:00.000    Unclassified   18.18                 G_Gaia          -99                                     None          -99
    AT  2017cez      GaiaAlerts                 Gaia17aqz   18:53:33.530   +22:35:59.24 2017-03-11 06:05:45.000    Unclassified   16.37                 G_Gaia          -99                                     None          -99
    AT  2017cfh      GaiaAlerts                 Gaia17arb   18:49:04.420   +14:50:44.88 2017-03-12 18:12:57.000    Unclassified   18.56                 G_Gaia          -99                                     None          -99
    AT  2017cge      GaiaAlerts                 Gaia17ark   18:49:56.600   +13:20:03.95 2017-03-13 01:59:31.000    Unclassified   18.94                 G_Gaia          -99                                     None          -99
    AT  2017cho      GaiaAlerts                 Gaia17asb   19:48:51.270   +20:28:09.37 2017-03-14 05:57:07.000    Unclassified   18.83                 G_Gaia          -99                                     None          -99
    AT  2017cxt      GaiaAlerts                 Gaia17ayl   19:13:34.450   +37:23:22.27 2017-04-07 11:38:24.000    Unclassified    16.9                 G_Gaia          -99                                     None          -99
    AT  2017cyc      GaiaAlerts                 Gaia17ayu   18:57:36.900   +32:08:35.95 2017-04-08 23:41:16.000    Unclassified   16.53                 G_Gaia          -99                                     None          -99
    AT  2017cyz      GaiaAlerts                 Gaia17azh   19:09:43.480   +21:39:24.05 2017-04-10 17:51:21.000    Unclassified   17.62                 G_Gaia          -99                                     None          -99
